address,duplicate_address,code geographique,nom du territoire,CUBF,serial_number,lin_dim,area,max_num_floor,construction year,year_real_esti,floor_area,code_phys_conn,type_const,num_dwell,num_rental,num_non_res,value_prop,code_arrondissement,nom_arrondissement
rue 7E,9999,36033,Shawinigan,7611,6664 25 2258,13.72,384.6,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,11200,9999,9999
rue 7E,9999,36033,Shawinigan,7611,6664 25 3149,11.58,324.8,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,9400,9999,9999
rue 4E,9999,36033,Shawinigan,7433,6664 26 7038,106.81,179787.1,1,1939,R,9999.0,1,1,9999,9999,1,583000,9999,9999
13E AVENUE E,9999,36033,Shawinigan,7611,6664 36 1399,36.82,914.3,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,26500,9999,9999
rue LAING,9999,36033,Shawinigan,7611,6664 46 9337,13.72,324.8,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,9400,9999,9999
rue LAING,9999,36033,Shawinigan,7611,6664 56 2206,22.41,529.7,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,15400,9999,9999
98 rue de l' UNION,9999,36033,Shawinigan,7229,6664 77 4897,9999.0,232.2,1,2009,R,111.4,1,9999,9999,9999,1,76200,9999,9999
rue 4E,9999,36033,Shawinigan,7611,6665 12 1573,178.4,35059.8,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,52200,9999,9999
11113 avenue du BEAU-RIVAGE,9999,36033,Shawinigan,7429,6760 78 8781,42.93,14829.0,9999,9999,R,9999.0,1,9999,9999,9999,1,104100,9999,9999
avenue 1RE,9999,36033,Shawinigan,7611,6763 07 1255,120.04,11523.4,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,326500,9999,9999
219 rue 201E,9999,36033,Shawinigan,7611,6864 49 8509,158.76,6351.6,1,1970,R,197.2,1,9999,9999,9999,1,237100,9999,9999
avenue 200E,9999,36033,Shawinigan,7422,6865 75 2194,273.8,8756.7,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,200800,9999,9999
171 rue des LOISIRS,9999,36033,Shawinigan,7423,6964 02 7015,183.13,14606.7,1,1975,R,185.9,1,1,9999,9999,1,154300,9999,9999
rue 206E,9999,36033,Shawinigan,7421,6964 37 1258,41.15,1318.9,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,42200,9999,9999
rue 211E,9999,36033,Shawinigan,7421,6964 78 2899,19.36,724.1,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,23200,9999,9999
chemin des DUBOIS,9999,36033,Shawinigan,7422,6964 83 3928,94.3,35318.8,1,2004,R,46.1,1,9999,9999,9999,1,325400,9999,9999
rue ALARIE,9999,36033,Shawinigan,7421,6965 48 9928,18.63,822.3,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,26300,9999,9999
540 avenue 207E,9999,36033,Shawinigan,7451,6965 53 6447,114.39,23801.4,1,1972,R,9999.0,9999,9999,9999,9999,1,2042800,9999,9999
rue ALARIE,9999,36033,Shawinigan,7421,6965 57 3395,19.57,931.4,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,29800,9999,9999
rue ALARIE,9999,36033,Shawinigan,7421,6965 57 5977,15.64,1498.1,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,43100,9999,9999
rue ALARIE,9999,36033,Shawinigan,7421,6965 58 1613,21.0,714.0,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,22800,9999,9999
5790 avenue du TOUR-DU-LAC,9999,36033,Shawinigan,7499,7163 67 5649,108.19,20587.4,1,2004,R,116.9,1,9999,9999,9999,1,514300,9999,9999
avenue du TOUR-DU-LAC,9999,36033,Shawinigan,7424,7263 23 3241,64.26,284753.3,9999,2010,R,9999.0,1,9999,9999,9999,1,133900,9999,9999
route de LAC-À-LA-TORTUE,9999,36033,Shawinigan,7499,7361 83 8236,9999.0,51719.3,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,36200,9999,9999
chemin Gilbert,9999,94220,Ferland-et-Boilleau,7422,7942 93 5618,62.79,839.4,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,700,9999,9999
chemin SIOUI,9999,80130,Lac-des-Plages,7499,8805 93 2496,9999.0,19625.0,1,1997,R,53.6,1,1,9999,9999,1,58300,9999,9999
43 boulevard LÉON-COUTURE,9999,39060,Saint-Christophe-d'Arthabaska,7611,9299 98 3863,204.77,21257.5,9999,9999,9999,9999.0,1,9999,9999,9999,9999,140100,9999,9999
43 rue GUILLEMETTE,9999,39060,Saint-Christophe-d'Arthabaska,7611,9398 68 5510,52.59,13431.6,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,105100,9999,9999
rue de la PLAGE-BEAUCHESNE,9999,39060,Saint-Christophe-d'Arthabaska,7611,9399 00 5174,10.0,4794.9,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,52700,9999,9999
43 rue CAROLANN,9999,39060,Saint-Christophe-d'Arthabaska,7611,9399 72 2991,29.86,2025.9,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,50400,9999,9999
80 route Saint-Gérard,9999,19030,Saint-Damien-de-Buckland,7451,9165 85 3280,91.44,10899.9,1,1977,R,2632.7,1,9999,9999,9999,1,1906200,9999,9999
2 chemin de la RIVIÈRE,9999,13040,Saint-Juste-du-Lac,7611,0684 82 6370 001 0001,9999.0,9999.0,1,2014,R,35.8,1,9999,9999,9999,1,262500,9999,9999
39 chemin PRINCIPAL,9999,13040,Saint-Juste-du-Lac,7424,1079 57 7311,115.82,25245.5,1,2008,R,104.0,1,1,9999,9999,1,97700,9999,9999
12 rue MAPLE,5 rue ACADEMY,46045,Stanbridge East,7239,5098 82 4240,125.43,15410.0,1,9999,9999,9999.0,9999,9999,9999,9999,2,725400,9999,9999
20 rue ACADEMY,9999,46045,Stanbridge East,7219,5098 93 5623,25.04,1612.8,1,2011,R,421.9,1,9999,9999,9999,1,415600,9999,9999
5 rue FOURNIER,9999,3020,Grande-Vallée,7219,5953 89 1050,60.26,15053.98,1,2014,R,156.0,1,9999,9999,9999,1,193600,9999,9999
Camp Portes De L'Enfer,9999,NR210,La Côte-de-Beaupré,7233,4984 28 3094,9999.0,4000.0,1,1969,R,56.9,1,1,1,9999,9999,64300,9999,9999
2036 route 203,9999,69030,Très-Saint-Sacrement,7452,8001 08 3822,27.47,2165.7,9999,9999,9999,9999.0,9999,9999,9999,9999,1,181800,9999,9999
655 croissant ORIOLE,9999,66087,Dorval,7611,8334 19 0642 4 08,77.08,3626.9,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,1094400,9999,9999
440 boulevard NEPTUNE,9999,66087,Dorval,7611,8334 32 2689 6 08,143.82,6190.8,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,1725400,9999,9999
291 avenue STREAM,9999,66087,Dorval,7611,8333 98 0936 6 08,142.34,14621.0,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,4455400,9999,9999
750 avenue THORNCREST,9999,66087,Dorval,7451,8435 11 0187 2 08,114.13,39938.9,9999,1968,R,3098.2,9999,9999,9999,9999,1,10263700,9999,9999
1510 road HERRON,9999,66087,Dorval,7239,8434 23 7112 1 08,61.39,2487.3,9999,9999,9999,9999.0,9999,9999,9999,9999,1,713600,9999,9999
1070 avenue DAWSON,9999,66087,Dorval,7611,8533 34 3955 3 08,205.72,42428.8,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,13492500,9999,9999
88 avenue SAINT-CHARLES,9999,66087,Dorval,7611,8633 82 6442 6 08,9999.0,19276.84,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,6509600,9999,9999
98 avenue SAINT-CHARLES,9999,66087,Dorval,7611,8633 83 8089 1 08,15.4,471.28,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,229600,9999,9999
boulevard MONTREAL-TORONTO,9999,66087,Dorval,7290,8534 53 1155 0 08,9999.0,2520.6,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,280700,9999,9999
2101 autoroute TRANSCANADIENNE,9999,66087,Dorval,7222,8238 32 0293 2 08,91.44,22710.5,1,1976,R,6313.1,9999,9999,9999,9999,9,9137700,9999,9999
1945 1965 avenue PARKFIELD,9999,66087,Dorval,7611,8334 49 9035 9 08,146.2,32964.0,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,9566000,9999,9999
750 avenue DAWSON,9999,66087,Dorval,7239,8633 14 3365 5 08,68.14,3890.0,9999,1958,R,9999.0,9999,9999,9999,9999,7,1784800,9999,9999
1305 1401 chemin du BORD-DU-LAC-LAKESHORE,1350 1450 avenue DAWSON,66087,Dorval,7424,8433 74 9931 7 08,9999.0,147161.0,3,9999,9999,9999.0,9999,9999,9999,9999,6,53094000,9999,9999
1295 avenue DAWSON,9999,66087,Dorval,7229,8433 96 3396 2 08,110.94,19865.8,9999,9999,9999,4231.0,9999,9999,9999,9999,1,28962600,9999,9999
193 rue PRINCIPALE EST,9999,41117,Dudswell,7290,1955 63 6017,20.52,6977.0,1,1953,R,376.2,1,9999,9999,9999,4,316300,9999,9999
rue du LAC,9999,41117,Dudswell,7611,1955 78 6347,15.89,32267.5,1,1995,R,34.6,1,1,9999,9999,1,286300,9999,9999
rue PRINCIPALE EST,9999,41117,Dudswell,7611,1955 94 4810,9999.0,18618.7,1,1990,R,113.3,1,9999,9999,9999,1,251800,9999,9999
11 rue PINE,9999,41117,Dudswell,7611,2049 96 1123,234.54,32246.2,1,1992,R,112.2,1,9999,9999,9999,1,210000,9999,9999
167 rue MAIN,9999,41117,Dudswell,7239,2149 14 6084,98.4,9673.4,2,1940,R,681.7,1,9999,9999,9999,4,1177100,9999,9999
58 rue SAINT-JOSEPH,9999,70012,Sainte-Martine,7611,8011 43 9244,210.47,15570.8,1,1991,R,83.5,1,9999,9999,9999,1,423700,9999,9999
13 rue RONALDO-BELANGER,9999,70012,Sainte-Martine,7219,8111 06 5247,29.19,1299.1,1,1950,R,529.4,1,9999,9999,9999,9999,358700,9999,9999
4 rue des COPAINS,9999,70012,Sainte-Martine,7451,8112 41 9479,48.77,4979.5,1,1977,R,9999.0,9999,9999,9999,9999,1,2169500,9999,9999
rue LOGAN,9999,70012,Sainte-Martine,7611,8113 59 9513,36.95,20414.5,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,122500,9999,9999
rue MARTIN,9999,70012,Sainte-Martine,7611,8213 75 0571,130.76,57564.6,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,100,9999,9999
434 rue de l' EXPOSITION,9999,50042,Saint-Léonard-d'Aston,7239,9108 44 9616,80.2,29165.9,1,9999,9999,9999.0,9999,9999,9999,9999,1,266800,9999,9999
370 rue PRINCIPALE,9999,50042,Saint-Léonard-d'Aston,7239,9108 62 9375,16.77,607.8,1,9999,9999,201.6,1,9999,9999,9999,1,40000,9999,9999
298 rue PRINCIPALE,9999,50042,Saint-Léonard-d'Aston,7219,9108 72 1103,19.51,1144.6,1,9999,9999,9999.0,9999,9999,9999,9999,1,180200,9999,9999
725 rue de la STATION,9999,50042,Saint-Léonard-d'Aston,7423,9208 00 7618,116.68,9807.3,1,9999,9999,9999.0,1,9999,9999,9999,1,219700,9999,9999
375 rue GERMAIN,9999,50042,Saint-Léonard-d'Aston,7222,9208 14 1244,106.68,16257.9,2,2011,R,3218.1,1,9999,9999,9999,1,5313200,9999,9999
rue PRINCIPALE,9999,NR920,Maria-Chapdelaine,7239,0926 60 6590,50.96,6213.0,1,1960,R,563.8,1,9999,1,9999,1,356100,9999,9999
282 montée SANCHE,9999,73020,Rosemère,7611,8053 07 0266,58.09,744.3,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,100,9999,9999
235 boulevard LABELLE,9999,73020,Rosemère,7419,8053 98 6158,55.28,1685.0,1,1981,R,1678.1,2,9999,9999,9999,1,2043600,9999,9999
333 rue FLORIAN,9999,73020,Rosemère,7239,8055 91 4477,241.64,30748.9,1,1993,R,78.3,1,9999,9999,9999,9999,3019000,9999,9999
224 chemin de la GRANDE-CÔTE,9999,73020,Rosemère,7452,8154 63 8939,8.83,17910.9,1,1960,R,1058.4,1,9999,9999,9999,1,1129100,9999,9999
325 chemin de la GRANDE-CÔTE,9999,73020,Rosemère,7219,8155 82 8406,28.15,3063.1,1,1910,R,163.4,1,9999,9999,9999,1,856400,9999,9999
155 rue CHARBONNEAU,9999,73020,Rosemère,7451,8255 53 5952,83.72,14493.2,1,2005,R,9999.0,9999,9999,9999,9999,3,4931000,9999,9999
155 à rue CHARBONNEAU,9999,73020,Rosemère,7499,8255 53 5952 001,9999.0,5000.0,2,1992,R,306.4,1,9999,9999,9999,1,924100,9999,9999
100 190 rue CHARBONNEAU,428 à chemin de la GRANDE-CÔTE,73020,Rosemère,7239,8255 74 1755,625.88,126620.8,1,1993,R,9999.0,9999,9999,1,9999,4,10494000,9999,9999
place ROBITAILLE,9999,73020,Rosemère,7611,8256 56 7088,9999.0,275.1,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,100,9999,9999
6 rue des VILLAS,9999,73020,Rosemère,7239,8356 23 5518,57.84,1882.9,1,2004,R,158.7,1,9999,9999,9999,1,734500,9999,9999
10 rue PRINCIPALE OUEST,9999,79050,L'Ascension,7422,0257 84 6040,98.45,6745.67,9999,9999,E,9999.0,1,9999,9999,9999,1,58100,9999,9999
51 59 rue PRINCIPALE EST,9999,79050,L'Ascension,7424,0356 49 4198,9999.0,28998.5,1,1980,R,9999.0,9999,9999,9999,9999,1,530100,9999,9999
69 rue des ILES,9999,79050,L'Ascension,7314,0357 14 0612,125.31,5719.7,1,2004,R,9999.0,1,1,9999,9999,9999,25700,9999,9999
99 rue COMMUNAUTAIRE,9999,79110,Mont-Saint-Michel,7424,9383 61 6104,49.83,2240.0,1,1960,E,373.3,1,9999,9999,9999,1,79200,9999,9999
405 à la 405 D montée LUSSIER,9999,68045,Saint-Édouard,7239,0311 81 7436,123.07,13029.1,1,1978,R,1059.2,1,9999,9999,9999,2,1279000,9999,9999
4 rue du PARC,9999,68045,Saint-Édouard,7219,0411 02 0979,109.12,10310.1,1,2013,R,89.1,1,1,9999,9999,1,471500,9999,9999
21 rue Saint-Gabriel S,9999,85025,Ville-Marie,7222,0943 72 0847,195.35,51958.7,9999,9999,9999,9999.0,9999,9999,9999,9999,1,4332500,9999,9999
32 44 rue Sabourin,9999,85025,Ville-Marie,7422,0944 73 3034,9999.0,4347.1,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,79200,9999,9999
rue du LAC,9999,42065,Maricourt,7424,0148 21 4071,439.65,190294.5,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,147100,9999,9999
20 rue LAPOINTE,9999,95045,Forestville,7423,0700 66 5443,309.45,105950.0,1,9999,9999,34.4,1,9999,9999,9999,1,50300,9999,9999
134 rue BLOUIN,9999,95045,Forestville,7239,0700 91 6285,72.46,2083.9,1,1965,R,424.8,1,9999,9999,9999,1,121600,9999,9999
8 10E RUE,9999,95045,Forestville,7433,0901 21 8951,51.85,20329.6,1,9999,9999,103.6,1,1,1,9999,9999,275700,9999,9999
10 10E RUE,9999,95045,Forestville,7424,0901 43 4119,205.31,24043.6,2,9999,9999,2487.1,1,9999,9999,9999,9999,3631500,9999,9999
537 rue PRINCIPALE,9999,17060,Sainte-Louise,7290,3237 49 6363,30.03,1039.8,1,1975,R,179.6,1,9999,9999,9999,3,142000,9999,9999
508 rue PRINCIPALE,9999,17060,Sainte-Louise,7219,3237 57 6275,9999.0,6357.6,1,1991,R,9999.0,9999,9999,9999,9999,1,214600,9999,9999
524 rue PRINCIPALE,9999,17060,Sainte-Louise,7424,3237 58 6940,9999.0,7680.9,1,1984,R,538.1,1,9999,9999,9999,1,225100,9999,9999
chemin du LAC-INNOME,9999,NR350,Mékinac,7419,4499 67 7006,20.0,800.0,1,9999,9999,28.0,1,1,9999,9999,1,12000,9999,9999
2140 chemin DOUCET,9999,NR350,Mékinac,7499,4803 73 7899,120.0,10200.0,1,9999,9999,93.6,1,4,9999,9999,1,106200,9999,9999
508 rue des BOSQUETS,9999,38015,Sainte-Marie-de-Blandford,7424,0632 64 3110,60.4,14002.8,1,1998,R,296.7,1,1,9999,9999,1,221200,9999,9999
492 rue des BOSQUETS,9999,38015,Sainte-Marie-de-Blandford,7290,0632 73 0009,57.65,33930.9,2,1889,R,316.8,1,5,9999,9999,2,193700,9999,9999
rue des SAUMONS,9999,38015,Sainte-Marie-de-Blandford,7611,0835 24 6285,97.71,3207.6,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,65900,9999,9999
1041 rue des PINS,9999,38015,Sainte-Marie-de-Blandford,7422,0835 60 4168,7.13,11038.6,1,9999,9999,9999.0,9999,9999,9999,9999,1,111000,9999,9999
266 chemin AUCKLAND,9999,44003,Saint-Malo,7422,2607 05 7680,9999.0,3375.1,1,1979,R,413.0,1,9999,9999,9999,1,237900,9999,9999
chemin AUCKLAND,9999,44003,Saint-Malo,7422,2607 15 3270,92.06,9344.2,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,40000,9999,9999
223 chemin des Pionniers O,9999,18045,Cap-Saint-Ignace,7499,0710 11 2394,15.51,3611.7,1,2000,R,48.6,1,1,9999,9999,2,175500,9999,9999
630 route du Petit-Cap,9999,18045,Cap-Saint-Ignace,7424,0810 12 2634,137.83,45816.6,1,9999,9999,72.0,1,9999,9999,9999,1,588200,9999,9999
100 place de l' Eglise,9999,18045,Cap-Saint-Ignace,7424,0810 17 4974,59.84,14494.4,2,9999,9999,1724.8,1,9999,9999,9999,1,1516600,9999,9999
chemin des Pionniers E,9999,18045,Cap-Saint-Ignace,7611,0811 00 6170,101.76,7163.0,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,143700,9999,9999
17 rue PRINCIPALE OUEST,9999,12035,Saint-Paul-de-la-Croix,7423,0212 66 4607,9.77,215446.7,1,9999,9999,154.4,1,9999,9999,9999,1,120600,9999,9999
3 rue du PARC,9999,12035,Saint-Paul-de-la-Croix,7219,0213 24 8968,27.9,2187.1,1,1956,R,225.8,1,9999,9999,9999,1,298600,9999,9999
2350 rue BECANCOUR,9999,32065,Lyster,7222,1837 83 7422,13.51,39139.9,2,1974,R,9999.0,9999,9999,9999,9999,1,862500,9999,9999
114 rue ISABELLE,9999,32065,Lyster,7219,2137 06 9286,79.48,2827.6,1,1976,R,545.3,1,9999,9999,9999,1,408500,9999,9999
rue de l' OREE-DES-BOIS,9999,22005,Sainte-Catherine-de-la-Jacques-Cartier,7611,1292 41 8317,135.51,2844.7,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,4300,9999,9999
140 montée de l' AUBERGE,9999,22005,Sainte-Catherine-de-la-Jacques-Cartier,7419,1792 94 0053,9999.0,1.0,1,9999,9999,9999.0,9999,9999,9999,9999,1,57000,9999,9999
4 10 rue LOUIS-JOLLIET,9999,22005,Sainte-Catherine-de-la-Jacques-Cartier,7222,1989 08 0625,489.16,221795.7,1,9999,9999,9999.0,9999,9999,9999,9999,1,3310500,9999,9999
rue LOUIS-JOLLIET,9999,22005,Sainte-Catherine-de-la-Jacques-Cartier,7424,1990 01 3253,92.88,21870.9,1,1993,R,53.3,1,9999,9999,9999,1,921200,9999,9999
7 rue CHARLES-PAINCHAUD,9999,22005,Sainte-Catherine-de-la-Jacques-Cartier,7219,1990 22 6070,9999.0,6018.6,1,1953,R,287.2,1,9999,9999,9999,1,416200,9999,9999
13 rang du LAC,9999,28075,Saint-Magloire,7424,2060 90 7719 07 31,9999.0,28800.0,1,1942,E,74.3,1,1,9999,9999,1,137200,9999,9999
130 rue PRINCIPALE,9999,28075,Saint-Magloire,7425,2159 05 1064 07 31,15.3,319.5,1,1964,R,65.7,1,1,9999,9999,1,50500,9999,9999
127 rue PRINCIPALE,9999,28075,Saint-Magloire,7424,2159 05 4295 07 31,17.9,840.3,1,1954,E,341.8,1,9999,9999,9999,1,318600,9999,9999
rue du PONT,9999,47030,Warden,7611,8226 49 8189,9999.0,57591.9,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,129600,9999,9999
12 rue du MOULIN,9999,47030,Warden,7423,8226 98 7787,148.98,10853.7,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,73700,9999,9999
1133 route de PICARD,9999,13100,Saint-Athanase,7424,8656 40 9311,60.98,12576.6,1,1966,R,341.3,1,9999,9999,9999,1,107800,9999,9999
1025 route du LAC-DU-HUIT,9999,31056,Adstock,7424,5004 51 8129,88.54,8091.3,1,1971,E,111.5,1,1,9999,9999,1,137500,9999,9999
44 route du LAC-ST-FRANCOIS,9999,31056,Adstock,7422,5196 72 5879,91.44,8361.3,1,9999,9999,92.9,1,1,9999,9999,1,72400,9999,9999
2E RANG,9999,31056,Adstock,7611,5491 39 4406,457.2,24612251.1,2,9999,9999,9999.0,9999,9999,9999,9999,10,6645100,9999,9999
179 chemin du LAC-BOLDUC,9999,31056,Adstock,7219,5696 97 9397,50.0,5462.4,1,9999,9999,262.7,1,1,9999,9999,1,80800,9999,9999
23 rue JOLICOEUR,9999,31056,Adstock,7219,5702 97 5757,27.25,1072.7,1,9999,9999,166.4,1,1,9999,9999,1,99900,9999,9999
47 49 rue du PARC,9999,31056,Adstock,7424,5900 98 1241,60.53,7534.7,1,9999,9999,9999.0,9999,9999,9999,9999,2,1255100,9999,9999
24 rue PRINCIPALE OUEST,9999,31056,Adstock,7290,6000 19 0132,61.72,2095.7,1,1978,R,340.0,1,9999,9999,9999,1,324100,9999,9999
rue NOTRE-DAME NORD,9999,31056,Adstock,7499,6001 53 7674,49.76,3470.2,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,39900,9999,9999
rang A B C D E F G,9999,34090,Saint-Ubalde,7499,0388 80 6012,1763.9,16672995.1,1,2019,R,23.8,1,1,9999,9999,1,2516900,9999,9999
429 rue SAINT-PAUL,9999,34090,Saint-Ubalde,7290,9880 73 6255,9999.0,451.7,1,9999,9999,9999.0,9999,9999,9999,9999,2,157200,9999,9999
400 404 rue de l' ARÉNA,9999,34090,Saint-Ubalde,7222,9980 13 8624,64.93,11711.8,1,9999,9999,9999.0,9999,9999,9999,9999,1,1295100,9999,9999
rue PRINCIPALE,9999,80070,Saint-Sixte,7219,0563 30 5867,27.57,4097.7,1,1952,R,9999.0,9999,9999,9999,9999,1,136900,9999,9999
557 route de l' EGLISE,9999,32050,Saint-Pierre-Baptiste,7459,1819 60 9368,92.46,5331.5,2,9999,9999,9999.0,9999,9999,9999,9999,1,515900,9999,9999
826 chemin GOSFORD,9999,32050,Saint-Pierre-Baptiste,7233,2316 13 4338,142.95,69666.6,1,1955,E,304.2,1,1,9999,9999,9999,637500,9999,9999
rue de la SAPINIERE,9999,44037,Coaticook,7421,0099 83 1196,119.29,3708.2,1,9999,9999,35.8,1,9999,9999,9999,9999,78700,9999,9999
rue BOISJOLI,9999,44037,Coaticook,7421,0198 69 1377,73.44,7386.3,1,1976,R,29.9,1,9999,9999,9999,1,74400,9999,9999
464 rue MERRILL,9999,44037,Coaticook,7424,0198 79 0404,167.64,6940.9,1,1960,R,675.1,1,9999,9999,9999,1,652700,9999,9999
93 95 rue CHILD,9999,44037,Coaticook,7425,0200 11 8633,10.68,458.2,2,1948,R,664.6,2,9999,9999,9999,2,228300,9999,9999
rue DIONNE,9999,44037,Coaticook,7611,0200 25 6560,10.24,13893.4,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,81300,9999,9999
429 rue SAINT-JEAN-BAPTISTE,9999,44037,Coaticook,7611,0200 46 5578,153.77,4352.9,1,1960,R,64.3,1,9999,9999,9999,9999,130800,9999,9999
36 220 rue LAURENCE,9999,44037,Coaticook,7423,0200 52 9958,16.66,93489.5,1,9999,9999,9999.0,9999,9999,9999,9999,5,4044400,9999,9999
rue KEROUAC,9999,44037,Coaticook,7422,0201 08 7947,88.4,3899.2,1,1989,R,49.1,1,9999,9999,9999,9999,107100,9999,9999
73 75 rue SAINT-MARC,9999,44037,Coaticook,7399,0201 39 6943,33.53,2806.7,1,1916,R,707.9,1,9999,1,9999,1,195000,9999,9999
400 rue SAINT-MARC,581 rue MCDUFFEE,44037,Coaticook,7611,0201 92 2369,705.27,1194672.6,2,9999,9999,9999.0,9999,9999,9999,9999,1,2490600,9999,9999
rue CHILD,9999,44037,Coaticook,7422,0202 41 1502,277.93,51231.7,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,178800,9999,9999
90 chemin des CHALETS,9999,44037,Coaticook,7424,9389 03 0242,86.26,6498.1,1,1960,R,46.5,1,1,9999,9999,9999,107300,9999,9999
1828 chemin MAY,9999,44037,Coaticook,7611,9489 02 7404,3.67,4675.1,1,9999,9999,9999.0,9999,9999,9999,9999,9999,33300,9999,9999
chemin BALDWIN-BARNSTON,9999,44037,Coaticook,7611,9597 71 2796,9999.0,9716.0,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,82400,9999,9999
526 rue de l' EGLISE,9999,38020,Lemieux,7239,1129 93 3065,72.54,6430.5,1,1968,R,827.2,1,9999,9999,9999,5,351900,9999,9999
355 chemin de la BUTTE,9999,38020,Lemieux,7424,1425 97 6427,9999.0,206957.0,1,9999,9999,9999.0,9999,9999,2,9999,1,416900,9999,9999
105 chemin de la Volière,9999,18070,Saint-Antoine-de-l'Isle-aux-Grues,7422,0213 28 2678,7.67,81680.0,1,9999,9999,15.0,1,1,9999,9999,2,203600,9999,9999
chemin BEAKIE,9999,77035,Sainte-Anne-des-Lacs,7433,5578 23 0593,39.12,1667.1,9999,9999,9999,9999.0,1,9999,9999,9999,9999,125700,9999,9999
chemin des BOULEAUX,9999,77035,Sainte-Anne-des-Lacs,7611,5681 76 4923,93.94,11118.0,9999,9999,9999,9999.0,9999,9999,9999,9999,9999,0,9999,9999
281 rue DESJARDINS,9999,80045,Plaisance,7219,1352 19 2207,77.96,2137.9,1,1970,R,9999.0,9999,9999,9999,9999,1,624600,9999,9999
68 70 rue GUINDON,9999,80045,Plaisance,7424,1352 28 8598,46.18,12393.0,1,2010,R,9999.0,9999,9999,9999,9999,1,224100,9999,9999
chemin de la PETITE-PRESQU'ÎLE,9999,80045,Plaisance,7611,1652 32 4913,4829.04,8121462.9,1,1978,R,9999.0,9999,9999,9999,9999,1,3537000,9999,9999
939 chemin du LAC-SAINT-LOUIS,9999,67055,Léry,7444,8123 14 9345,73.87,3276.3,2,1960,R,365.9,1,9999,9999,9999,1,579800,9999,9999
712 avenue HORMIDAS,9999,28040,Saint-Cyprien,7229,2235 90 8497 07 31,22.86,16160.0,1,1967,R,93.0,1,1,9999,9999,1,69300,9999,9999
399 399 C rue PRINCIPALE,9999,28040,Saint-Cyprien,7239,2334 08 6358 07 31,37.52,2716.8,1,1950,E,537.7,1,9999,9999,9999,1,324600,9999,9999
130 route de la FRONTIERE,9999,28040,Saint-Cyprien,7499,2433 45 1765 07 31,609.61,147800.0,1,1972,R,201.6,1,1,1,9999,9999,131000,9999,9999
avenue de SAINT-THOMAS-DE-CAXTON,9999,51090,Saint-Étienne-des-Grès,7423,5936 67 3393,17.63,39164.3,1,9999,9999,71.9,1,9999,9999,9999,1,144300,9999,9999
749 4E RANG,9999,51090,Saint-Étienne-des-Grès,7399,5940 64 5692,140.03,529571.6,1,2015,R,199.6,1,9999,9999,9999,1,176900,9999,9999
210 chemin des DALLES,9999,51090,Saint-Étienne-des-Grès,7423,5944 75 8412,35.52,41689.7,1,2018,R,36.1,1,9999,9999,9999,1,169200,9999,9999
rue SAINT-ALPHONSE,9999,51090,Saint-Étienne-des-Grès,7424,6044 89 2474 001,9999.0,336.3,1,1991,R,294.3,9999,9999,9999,9999,1,191800,9999,9999
20 40 rue du PARC,9999,51090,Saint-Étienne-des-Grès,7423,6045 00 1867,17.86,44832.3,2,9999,9999,9999.0,9999,9999,9999,9999,1,1152000,9999,9999
