id,eval_unit_id,project_id,organism,service_center,street_num,street_name,muni,postal_code,num_dwellings,num_floors,area_footprint,area_total,ivp,disrepair_state,interest_adjust_date,contract_end_date,category,building_id
18093,94240627722064700000000,1585,Orh du Fjord,CS Saguenay,364,rue de l' Aéroport,Saint-Honoré,G0V 1L0,2,1,122.10,244.20,5.10,B,1976-04-01,2026-04-01,UNIFAMILIAL JUMELE,49700
18023,94240627721417500000000,1585,Orh du Fjord,CS Saguenay,345,rue de l' Aéroport,Saint-Honoré,G0V 1L0,2,1,116.00,232.00,6.40,B,1976-04-01,2026-04-01,UNIFAMILIAL JUMELE,49770
18222,94245598791719600000000,1180,Orh du Fjord,CS Saguenay,102,rue Hudon,Saint-David-de-Falardeau,G0V 1C0,2,1,118.75,237.50,6.00,B,1974-06-01,2024-06-01,UNIFAMILIAL JUMELE,49350
18233,94245598791719600000000,1180,Orh du Fjord,CS Saguenay,94,rue Hudon,Saint-David-de-Falardeau,G0V 1C0,2,1,118.75,237.50,8.90,B,1974-06-01,2024-06-01,UNIFAMILIAL JUMELE,49372
18244,94245598791719600000000,1180,Orh du Fjord,CS Saguenay,86,rue Hudon,Saint-David-de-Falardeau,G0V 1C0,2,1,118.75,237.50,6.50,B,1974-06-01,2024-06-01,UNIFAMILIAL JUMELE,49394
18255,94245598791719600000000,1180,Orh du Fjord,CS Saguenay,78,rue Hudon,Saint-David-de-Falardeau,G0V 1C0,2,1,118.75,237.50,5.50,B,1974-06-01,2024-06-01,UNIFAMILIAL JUMELE,49416
18266,94245598791719600000000,1180,Orh du Fjord,CS Saguenay,87,rue Hudon,Saint-David-de-Falardeau,G0V 1C0,2,1,118.75,237.50,6.10,B,1974-06-01,2024-06-01,UNIFAMILIAL JUMELE,49431
18270,94245598791719600000000,1180,Orh du Fjord,CS Saguenay,111,rue Hudon,Saint-David-de-Falardeau,G0V 1C0,2,1,108.30,216.60,6.50,B,1974-06-01,2024-06-01,UNIFAMILIAL JUMELE,49490
18281,94245598791719600000000,1180,Orh du Fjord,CS Saguenay,103,rue Hudon,Saint-David-de-Falardeau,G0V 1C0,2,1,108.30,216.60,8.30,B,1974-06-01,2024-06-01,UNIFAMILIAL JUMELE,49475
18292,94245598791719600000000,1180,Orh du Fjord,CS Saguenay,95,rue Hudon,Saint-David-de-Falardeau,G0V 1C0,2,1,108.30,216.60,6.90,B,1974-06-01,2024-06-01,UNIFAMILIAL JUMELE,49453
19832,94255438085286700000000,1088,Orh du Fjord,CS Saguenay,682,rue Deschênes,Saint-Ambroise,G7P 2W5,2,1,135.28,270.56,7.10,B,1973-01-01,2023-01-01,UNIFAMILIAL JUMELE,45500
19843,94255438085286700000000,1088,Orh du Fjord,CS Saguenay,674,rue Deschênes,Saint-Ambroise,G7P 2W5,2,1,103.74,205.86,5.20,B,1973-01-01,2023-01-01,UNIFAMILIAL JUMELE,45485
18104,94240627722064700000000,1585,Orh du Fjord,CS Saguenay,368,rue de l' Aéroport,Saint-Honoré,G0V 1L0,2,1,114.20,228.40,3.40,A,1976-04-01,2026-04-01,UNIFAMILIAL JUMELE,49722
18174,94240627702652200000000,1585,Orh du Fjord,CS Saguenay,360,rue de l' Aéroport,Saint-Honoré,G0V 1L0,2,1,116.00,232.00,3.60,A,1976-04-01,2026-04-01,UNIFAMILIAL JUMELE,49685
18196,94245598791719600000000,1180,Orh du Fjord,CS Saguenay,124,rue Hudon,Saint-David-de-Falardeau,G0V 1C0,2,1,155.82,311.64,3.90,A,1974-06-01,2024-06-01,UNIFAMILIAL JUMELE,49324
18211,94245598791719600000000,1180,Orh du Fjord,CS Saguenay,110,rue Hudon,Saint-David-de-Falardeau,G0V 1C0,2,1,155.82,311.64,4.00,A,1974-06-01,2024-06-01,UNIFAMILIAL JUMELE,49335
50212,97007836475348000000000,50366,Habitations com. de l'Atre,CS Sept-Iles,724,avenue Brochu,Sept-Îles,G4R 2Y1,5,2,266.88,521.44,1.40,A,1995-02-01,2030-02-01,MULTIFAMILIAL,188263
114,98040686872992900000000,1719,Omh de Havre-Saint-Pierre,CS Sept-Iles,1085,rue du Lys,Havre-Saint-Pierre,G0G 1P0,4,1,201.20,402.40,11.10,C,1979-07-01,2029-07-01,DUPLEX JUMELE OU EN RANGEE,50724
140,98040686882343000000000,1719,Omh de Havre-Saint-Pierre,CS Sept-Iles,1093,rue du Lys,Havre-Saint-Pierre,G0G 1P0,4,1,228.87,258.88,10.70,C,1979-07-01,2029-07-01,DUPLEX JUMELE OU EN RANGEE,50702
92,98040686872946300000000,1719,Omh de Havre-Saint-Pierre,CS Sept-Iles,1120,avenue des Fondateurs,Havre-Saint-Pierre,G0G 1P0,4,2,201.20,201.20,10.20,C,1979-07-01,2029-07-01,DUPLEX JUMELE OU EN RANGEE,50654
125,98040686892153100000000,1719,Omh de Havre-Saint-Pierre,CS Sept-Iles,1101,rue du Lys,Havre-Saint-Pierre,G0G 1P0,4,1,201.20,201.20,10.60,C,1979-07-01,2029-07-01,DUPLEX JUMELE OU EN RANGEE,50676
136,98040686872949700000000,1719,Omh de Havre-Saint-Pierre,CS Sept-Iles,1128,avenue des Fondateurs,Havre-Saint-Pierre,G0G 1P0,4,1,228.87,228.88,7.60,B,1979-07-01,2029-07-01,DUPLEX JUMELE OU EN RANGEE,50680
232,98040686873933100000000,1719,Omh de Havre-Saint-Pierre,CS Sept-Iles,1136,avenue des Fondateurs,Havre-Saint-Pierre,G0G 1P0,4,1,201.20,201.20,8.10,B,1979-07-01,2029-07-01,DUPLEX JUMELE OU EN RANGEE,50746
420,97022494205408100000000,1310,Omh de Port-Cartier,CS Sept-Iles,35,rue des Saules,Port-Cartier,G5B 2A2,18,2,669.57,1339.15,9.60,B,1975-07-01,2025-07-01,MULTIFAMILIAL,50956
464,97022494205408100000000,1310,Omh de Port-Cartier,CS Sept-Iles,1,rue des Saules,Port-Cartier,G5B 2A2,16,1,635.30,1270.60,9.00,B,1975-07-01,2025-07-01,MULTIFAMILIAL,51122
453,97022494205408100000000,1310,Omh de Port-Cartier,CS Sept-Iles,3,rue des Saules,Port-Cartier,G5B 2A2,6,2,303.27,862.86,3.70,A,1975-07-01,2025-07-01,UNIFAMILIAL EN RANGEE,51063
1595,97022291509203600000000,2133,Omh de Port-Cartier,CS Sept-Iles,4384,rue des Pionniers,Port-Cartier,G0H 1R0,10,2,372.58,745.16,0.90,A,1983-10-01,2018-06-01,MULTIFAMILIAL,51192
431,97022494205408100000000,1310,Omh de Port-Cartier,CS Sept-Iles,25,rue des Saules,Port-Cartier,G5B 2A2,5,1,252.73,481.20,4.00,A,1975-07-01,2025-07-01,UNIFAMILIAL EN RANGEE,50960
442,97022494205408100000000,1310,Omh de Port-Cartier,CS Sept-Iles,19,rue des Saules,Port-Cartier,G5B 2A2,5,1,252.73,481.20,3.90,A,1975-07-01,2025-07-01,UNIFAMILIAL EN RANGEE,51015
44,97007836492234100000000,1157,Omh de Sept-Iles,CS Sept-Iles,5,rue de Mingan,Sept-Îles,G4R 4L8,12,3,426.21,1704.84,13.80,C,1973-04-01,2023-04-01,MULTIFAMILIAL,50201
210,97007846581787200000000,1440,Omh de Sept-Iles,CS Sept-Iles,635,rue Allard,Sept-Îles,G4R 1S6,6,2,268.91,848.10,8.70,B,1973-08-01,2023-08-01,UNIFAMILIAL JUMELE,50433
195,97007846581787200000000,1440,Omh de Sept-Iles,CS Sept-Iles,651,rue Allard,Sept-Îles,G4R 1S6,4,2,180.35,568.78,7.20,B,1973-08-01,2023-08-01,UNIFAMILIAL EN RANGEE,50492
206,97007846581787200000000,1440,Omh de Sept-Iles,CS Sept-Iles,661,rue Allard,Sept-Îles,G4R 1S6,4,2,180.35,568.78,5.80,B,1973-08-01,2023-08-01,UNIFAMILIAL EN RANGEE,50536
1945,97007836493872100000000,1156,Omh de Sept-Iles,CS Sept-Iles,632,avenue Brochu,Sept-Îles,G4R 2X5,4,2,134.90,355.64,6.70,B,1972-03-01,2022-03-01,MULTIFAMILIAL,50046
1934,97007846402051900000000,1156,Omh de Sept-Iles,CS Sept-Iles,605,avenue Brochu,Sept-Îles,G4R 2X6,12,3,406.72,1504.86,6.10,B,1972-03-01,2022-03-01,AUTRE,50035
50153,97007846644569200000000,50526,Omh de Sept-Iles,CS Sept-Iles,380,rue Comeau,Sept-Îles,G4R 5K8,10,2,532.96,1065.06,8.50,B,1994-11-01,2029-11-01,MULTIFAMILIAL,165745
70,97007836474583900000000,1999,Omh de Sept-Iles,CS Sept-Iles,74,rue de Mingan,Sept-Îles,G4R 5B1,96,6,1177.32,7191.60,4.00,A,1980-07-01,2030-07-01,MULTIFAMILIAL,50271
33,97007836483148500000000,1236,Omh de Sept-Iles,CS Sept-Iles,75,rue de Mingan,Sept-Îles,G4R 4P2,85,8,750.69,6756.20,0.90,A,1975-01-01,2025-01-01,MULTIFAMILIAL,50164
2004,97007846411375300000000,1156,Omh de Sept-Iles,CS Sept-Iles,570,avenue Brochu,Sept-Îles,G4R 2X3,13,3,501.46,1855.40,4.80,A,1972-03-01,2022-03-01,AUTRE,50072
1960,97007836493387800000000,1157,Omh de Sept-Iles,CS Sept-Iles,638,avenue Brochu,Sept-Îles,G4R 2X5,12,3,383.40,1533.60,0.80,A,1973-04-01,2023-04-01,MULTIFAMILIAL,50094
66,97007836483363400000000,1716,Omh de Sept-Iles,CS Sept-Iles,47,rue de Mingan,Sept-Îles,G4R 4L8,20,2,740.59,1481.18,0.60,A,1979-04-01,2029-04-01,MULTIFAMILIAL,50083
11,97007836493387800000000,1157,Omh de Sept-Iles,CS Sept-Iles,658,avenue Brochu,Sept-Îles,G4R 2X5,12,3,353.28,1413.15,1.10,A,1973-04-01,2023-04-01,MULTIFAMILIAL,50142
22,97007836493387800000000,1157,Omh de Sept-Iles,CS Sept-Iles,668,avenue Brochu,Sept-Îles,G4R 2X5,12,3,353.28,1413.15,1.10,A,1973-04-01,2023-04-01,MULTIFAMILIAL,50153
291,97007846383115300000000,1157,Omh de Sept-Iles,CS Sept-Iles,260,avenue Brochu,Sept-Îles,G4R 2W3,12,3,353.28,1413.15,0.90,A,1973-04-01,2023-04-01,MULTIFAMILIAL,50050
1971,97007836493387800000000,1157,Omh de Sept-Iles,CS Sept-Iles,648,avenue Brochu,Sept-Îles,G4R 2X5,12,3,353.28,1413.15,1.00,A,1973-04-01,2023-04-01,MULTIFAMILIAL,50223
1982,97007846383372200000000,1157,Omh de Sept-Iles,CS Sept-Iles,240,avenue Brochu,Sept-Îles,G4R 2W3,12,3,353.28,1413.15,1.10,A,1973-04-01,2023-04-01,MULTIFAMILIAL,50131
313,97007846581787200000000,1440,Omh de Sept-Iles,CS Sept-Iles,644,rue Allard,Sept-Îles,G4R 4M5,12,3,324.78,1299.12,0.90,A,1973-08-01,2023-08-01,MULTIFAMILIAL,50293
1993,97007846382639100000000,1157,Omh de Sept-Iles,CS Sept-Iles,220,avenue Brochu,Sept-Îles,G4R 2W3,12,3,305.86,1223.44,4.70,A,1973-04-01,2023-04-01,MULTIFAMILIAL,50120
10021,45072111492423800000000,2716,Oh de Magog,CS Sherbrooke,20,rue Moore,Magog,J1X 5J9,20,2,844.64,1607.64,34.20,E,1987-05-01,2022-05-01,MULTIFAMILIAL,20160
97742,45072111493864700000000,2877,Oh de Magog,CS Sherbrooke,22,rue Prospect,Magog,J1X 5S1,12,3,330.56,991.68,23.60,D,1991-01-01,2026-01-01,MULTIFAMILIAL,147243
10065,45072111548988600000000,1747,Oh de Magog,CS Sherbrooke,1050,boulevard des Etudiants,Magog,J1X 4Z7,20,3,624.30,1872.90,11.40,C,1980-01-01,2030-01-01,MULTIFAMILIAL,20123
37435,45072111660470000000000,2987,Oh de Magog,CS Sherbrooke,1235,rue Champlain,Magog,J1X 2N4,16,4,346.42,1377.58,15.10,C,1994-12-01,2029-12-01,MULTIFAMILIAL,182173
11911,45072131862770800000000,2329,Oh de Magog,CS Sherbrooke,209,rue de l' Assomption,Magog,J1X 5K1,10,2,443.75,852.95,5.50,B,1987-01-01,2021-11-01,MULTIFAMILIAL,20042
10043,45072111548988600000000,2146,Oh de Magog,CS Sherbrooke,1150,boulevard des Etudiants,Magog,J1X 4Z7,20,2,782.53,1565.06,6.90,B,1984-04-01,2018-06-01,MULTIFAMILIAL,20156
10010,45072111548988600000000,1926,Oh de Magog,CS Sherbrooke,1100,boulevard des Etudiants,Magog,J1X 4Z7,21,3,630.80,1840.91,4.60,A,1981-01-01,2015-12-01,MULTIFAMILIAL,19261
10124,44037010053137200000000,1644,Oh de Vallée Coaticook,CS Sherbrooke,172,rue Jeanne-Mance,Coaticook,J1A 1W3,13,2,496.52,989.90,33.30,E,1980-04-01,2030-04-01,MULTIFAMILIAL,20230
10091,44037010064001200000000,1200,Oh de Vallée Coaticook,CS Sherbrooke,184,rue Jeanne-Mance,Coaticook,J1A 1W3,20,2,699.40,1577.30,93.80,E,1974-07-01,2024-07-01,MULTIFAMILIAL,20204
10113,44037010053137200000000,1644,Oh de Vallée Coaticook,CS Sherbrooke,160,rue Jeanne-Mance,Coaticook,J1A 1W3,13,2,496.52,989.90,21.30,D,1980-04-01,2030-04-01,MULTIFAMILIAL,20226
10102,44037010064001200000000,1200,Oh de Vallée Coaticook,CS Sherbrooke,222,rue Jeanne-Mance,Coaticook,J1A 1W3,20,2,895.95,1959.32,25.10,D,1974-07-01,2024-07-01,MULTIFAMILIAL,20215
10135,44060091569771100000000,2144,Oh de Vallée Coaticook,CS Sherbrooke,193,rue de l' Eglise,Martinville,J0B 2A0,15,2,604.85,1198.52,5.40,B,1981-10-01,2015-11-01,MULTIFAMILIAL,20241
10566,43027952878015400000000,1459,Omh de Sherbrooke,CS Sherbrooke,445,rue Mcmanamy,Sherbrooke,J1H 2M4,42,3,844.32,3377.28,35.90,E,1984-04-01,2018-06-01,MULTIFAMILIAL,21626
10522,43027952937360300000000,2150,Omh de Sherbrooke,CS Sherbrooke,25,rue Belvedere N,Sherbrooke,J1H 6B1,58,4,1155.48,4821.85,23.10,D,1985-08-01,2020-02-01,MULTIFAMILIAL,21556
82121,43027973172219500000000,2717,Omh de Sherbrooke,CS Sherbrooke,975,rue Papineau,Sherbrooke,J1E 1Z4,20,3,604.00,1812.00,17.90,D,1989-01-01,2024-01-01,MULTIFAMILIAL,133534
11885,43027913787178400000000,1921,Omh de Sherbrooke,CS Sherbrooke,53,rue de la Croix,Sherbrooke,J1C 0M2,20,2,770.19,1540.39,13.30,C,1980-07-01,2030-07-01,MULTIFAMILIAL,24942
86376,43027983124607600000000,2925,Omh de Sherbrooke,CS Sherbrooke,1250,rue Papineau,Sherbrooke,J1E 3Y3,16,3,378.28,1501.92,11.20,C,1989-12-01,2024-12-01,MULTIFAMILIAL,138051
33902,43027963063610800000000,3304,Omh de Sherbrooke,CS Sherbrooke,185,3E Avenue,Sherbrooke,J1G 2J6,25,3,361.20,1444.80,11.30,C,1994-08-01,2029-08-01,MULTIFAMILIAL,182626
10080,43027003035250300000000,2331,Omh de Sherbrooke,CS Sherbrooke,2495,chemin Galvin,Sherbrooke,J1G 4K5,12,2,441.17,882.34,6.60,B,1986-08-01,2021-03-01,MULTIFAMILIAL,20182
10474,43027932927478400000000,1413,Omh de Sherbrooke,CS Sherbrooke,26,rue Vimont,Sherbrooke,J1J 2T8,24,2,516.52,869.55,7.70,B,1979-07-01,2029-07-01,MULTIFAMILIAL,21442
10511,43027963061622100000000,2149,Omh de Sherbrooke,CS Sherbrooke,345,rue Bruno-Dandenault,Sherbrooke,J1G 2J5,48,3,1639.01,4803.04,5.60,B,1982-04-01,2017-03-01,MULTIFAMILIAL,21545
10404,43027952824104600000000,1615,Omh de Sherbrooke,CS Sherbrooke,1245,rue de Courcelette,Sherbrooke,J1H 5X4,44,2,1879.48,3403.64,7.70,B,1980-04-01,2030-04-01,MULTIFAMILIAL,21011
10146,43027942891429100000000,1026,Omh de Sherbrooke,CS Sherbrooke,1021,rue Jogues,Sherbrooke,J1H 2Y2,16,3,457.12,1828.48,6.00,B,1971-03-01,2021-03-01,MULTIFAMILIAL,20285
10150,43027942880919600000000,1026,Omh de Sherbrooke,CS Sherbrooke,1041,rue Jogues,Sherbrooke,J1H 2Y2,16,3,457.12,1828.48,6.80,B,1971-03-01,2021-03-01,MULTIFAMILIAL,20300
11594,43027942891429100000000,1026,Omh de Sherbrooke,CS Sherbrooke,991,rue Jogues,Sherbrooke,J1H 2Y2,16,3,457.12,1828.48,6.70,B,1971-03-01,2021-03-01,MULTIFAMILIAL,20252
10161,43027973163751500000000,1103,Omh de Sherbrooke,CS Sherbrooke,310,13E Avenue N,Sherbrooke,J1E 2Y2,18,3,435.89,1743.56,5.80,B,1972-07-01,2022-07-01,MULTIFAMILIAL,20322
11955,43027982532270800000000,1922,Omh de Sherbrooke,CS Sherbrooke,25,rue Queen,Sherbrooke,J1M 1H8,20,2,767.37,1534.75,6.70,B,1981-01-01,2015-12-01,MULTIFAMILIAL,25001
86354,43027983124958600000000,2925,Omh de Sherbrooke,CS Sherbrooke,1270,rue Papineau,Sherbrooke,J1E 3Y4,16,3,378.28,1501.92,10.10,B,1989-12-01,2024-12-01,MULTIFAMILIAL,134923
86365,43027972980667100000000,3055,Omh de Sherbrooke,CS Sherbrooke,965,boulevard Lavigerie,Sherbrooke,J1G 5A2,16,3,378.28,1501.92,8.70,B,1990-01-01,2025-01-01,MULTIFAMILIAL,134901
86380,43027972980667100000000,3055,Omh de Sherbrooke,CS Sherbrooke,955,boulevard Lavigerie,Sherbrooke,J1G 5A1,16,3,378.28,1501.92,8.70,B,1990-01-01,2025-01-01,MULTIFAMILIAL,134912
10426,43027952980506100000000,1748,Omh de Sherbrooke,CS Sherbrooke,881,rue Saint-Louis,Sherbrooke,J1H 4N4,15,3,369.23,1476.92,5.50,B,1980-07-01,2030-07-01,MULTIFAMILIAL,21372
10430,43027952970345000000000,1748,Omh de Sherbrooke,CS Sherbrooke,890,rue Saint-Pierre,Sherbrooke,J1H 4L6,14,3,369.23,1476.92,6.00,B,1980-07-01,2030-07-01,MULTIFAMILIAL,21383
10544,43027952710502400000000,1412,Omh de Sherbrooke,CS Sherbrooke,874,rue Thibault,Sherbrooke,J1H 3B2,16,3,391.17,1473.52,6.10,B,1971-09-01,2021-09-01,MULTIFAMILIAL,21582
10555,43027952700852600000000,1412,Omh de Sherbrooke,CS Sherbrooke,900,rue Thibault,Sherbrooke,J1H 3B2,16,3,391.17,1473.52,5.10,B,1971-09-01,2021-09-01,MULTIFAMILIAL,21604
11605,43027942891429100000000,1026,Omh de Sherbrooke,CS Sherbrooke,1011,rue Jogues,Sherbrooke,J1H 2Y2,6,2,292.32,876.96,4.50,A,1971-03-01,2021-03-01,MULTIFAMILIAL,20274
10485,43027932927478400000000,1413,Omh de Sherbrooke,CS Sherbrooke,27,rue Vimont,Sherbrooke,J1J 2T7,23,2,516.52,869.55,4.40,A,1979-07-01,2029-07-01,MULTIFAMILIAL,21475
10463,43027932927478400000000,1413,Omh de Sherbrooke,CS Sherbrooke,17,rue Vimont,Sherbrooke,J1J 2T7,16,1,388.01,776.04,2.10,A,1979-07-01,2029-07-01,MULTIFAMILIAL,21405
11966,43027982532950600000000,2332,Omh de Sherbrooke,CS Sherbrooke,20,rue Queen,Sherbrooke,J1M 1H9,10,2,371.64,743.28,5.10,A,1986-08-01,2021-05-04,MULTIFAMILIAL,24990
10452,43027962905224300000000,1925,Omh de Sherbrooke,CS Sherbrooke,250,rue Laurier,Sherbrooke,J1H 5Y9,60,5,888.70,4785.47,4.60,A,1982-04-01,2017-03-01,MULTIFAMILIAL,21394
10415,43027972907893800000000,1280,Omh de Sherbrooke,CS Sherbrooke,535,7E Avenue S,Sherbrooke,J1G 2N4,50,2,2027.38,4054.77,4.40,A,1976-02-01,2026-02-01,MULTIFAMILIAL,21022
10500,43027932927478400000000,1413,Omh de Sherbrooke,CS Sherbrooke,45,rue Vimont,Sherbrooke,J1J 2T7,7,1,195.17,389.18,1.30,A,1979-07-01,2029-07-01,MULTIFAMILIAL,21523
10496,43027932927478400000000,1413,Omh de Sherbrooke,CS Sherbrooke,40,rue Vimont,Sherbrooke,J1J 2T8,8,1,195.17,388.02,1.40,A,1979-07-01,2029-07-01,MULTIFAMILIAL,21501
11992,43027882423085200000000,1645,Omh de Sherbrooke,CS Sherbrooke,365,rue Argenteuil,Sherbrooke,J1N 2T4,40,2,1528.40,3190.54,4.70,A,1980-04-01,2030-04-01,MULTIFAMILIAL,20031
10441,43027952951566300000000,1924,Omh de Sherbrooke,CS Sherbrooke,615,rue Saint-Martin,Sherbrooke,J1H 2C1,24,3,661.41,1984.22,2.30,A,1982-01-01,2016-03-01,MULTIFAMILIAL,21033
10533,43027952720082300000000,1412,Omh de Sherbrooke,CS Sherbrooke,854,rue Thibault,Sherbrooke,J1H 3B2,16,3,391.17,1473.52,4.40,A,1971-09-01,2021-09-01,MULTIFAMILIAL,21560
32130,43027983134259200000000,3212,Omh de Sherbrooke,CS Sherbrooke,1290,rue Papineau,Sherbrooke,J1E 4B9,15,3,413.95,1319.39,3.70,A,1992-06-01,2027-06-01,MULTIFAMILIAL,155304
32115,43027983144098200000000,3212,Omh de Sherbrooke,CS Sherbrooke,1330,rue Papineau,Sherbrooke,J1E 4B9,15,3,418.55,1285.72,3.00,A,1992-06-01,2027-06-01,MULTIFAMILIAL,155326
32126,43027983134567900000000,3212,Omh de Sherbrooke,CS Sherbrooke,1310,rue Papineau,Sherbrooke,J1E 4B9,15,3,413.95,1241.85,2.60,A,1992-06-01,2027-06-01,MULTIFAMILIAL,155315
10076,43027993022421800000000,1828,Omh de Sherbrooke,CS Sherbrooke,290,chemin Plante,Sherbrooke,J1G 3K2,13,2,508.59,1017.18,4.10,A,1981-07-01,2015-11-01,MULTIFAMILIAL,20193
10216,43027962958278000000000,1104,Omh de Sherbrooke,CS Sherbrooke,449,rue Lawford,Sherbrooke,J1G 2C2,7,2,336.86,1010.01,0.30,A,1972-06-01,2022-06-01,UNIFAMILIAL EN RANGEE,20370
10220,43027962958278000000000,1104,Omh de Sherbrooke,CS Sherbrooke,430,rue Lawford,Sherbrooke,J1G 2C3,7,2,336.67,1010.01,1.30,A,1972-06-01,2022-06-01,UNIFAMILIAL EN RANGEE,20440
11616,42088874848461700000000,1101,Omh du Val-St-François,CS Sherbrooke,70,rue Jean-Xxiii,Windsor,J1S 2A8,40,3,687.27,2749.08,57.00,E,1973-07-01,2023-07-01,MULTIFAMILIAL,20112
11922,42088884900740800000000,1025,Omh du Val-St-François,CS Sherbrooke,129,rue Watopeka,Windsor,J1S 1N3,15,3,315.37,1261.48,47.20,E,1971-01-01,2021-01-01,MULTIFAMILIAL,20053
33283,42055973905791700000000,1108,Omh du Val-St-François,CS Sherbrooke,1221,place Jeanne-Mance,Valcourt,J0E 2L0,16,3,410.00,1640.00,15.70,D,1972-05-01,2022-05-01,MULTI. JUMELE OU EN RANGEE,73581
33331,42055973905791700000000,1108,Omh du Val-St-François,CS Sherbrooke,1238,place Jeanne-Mance,Valcourt,J0E 2L0,16,3,335.50,1342.00,19.30,D,1972-05-01,2022-05-01,MULTI. JUMELE OU EN RANGEE,73640
33294,42055973905791700000000,1108,Omh du Val-St-François,CS Sherbrooke,1204,place Jeanne-Mance,Valcourt,J0E 2L0,8,3,205.00,820.00,20.30,D,1972-05-01,2022-05-01,MULTIFAMILIAL,14630
39841,42005034406167800000000,2715,Omh du Val-St-François,CS Sherbrooke,415,côte de l' Eglise,Stoke,J0B 3G0,10,2,374.64,749.29,15.10,D,1987-12-01,2022-12-01,MULTIFAMILIAL,131320
11900,42025163509626600000000,2327,Omh du Val-St-François,CS Sherbrooke,1010,rue Wilfrid,Saint-Denis-de-Brompton,J0B 2P0,10,2,371.64,743.28,18.60,D,1987-04-01,2022-04-01,MULTIFAMILIAL,24953
11583,42088884910550900000000,1025,Omh du Val-St-François,CS Sherbrooke,130,rue Watopeka,Windsor,J1S 1N2,9,2,300.68,906.99,13.20,C,1971-01-01,2021-01-01,MULTIFAMILIAL,20086
11620,42088874847215200000000,1101,Omh du Val-St-François,CS Sherbrooke,35,rue Longpre,Windsor,J1S 1L2,10,3,343.08,1029.24,14.50,C,1973-07-01,2023-07-01,MULTIFAMILIAL,24485
33191,42055974090470900000000,1109,Omh du Val-St-François,CS Sherbrooke,1112,place des Melezes,Valcourt,J0E 2L0,16,3,356.00,1422.40,13.80,C,1972-05-01,2022-05-01,MULTI. JUMELE OU EN RANGEE,14674
33224,42055984000114000000000,1109,Omh du Val-St-François,CS Sherbrooke,1095,place des Lilas,Valcourt,J0E 2L0,16,3,356.00,1422.40,14.80,C,1972-05-01,2022-05-01,MULTI. JUMELE OU EN RANGEE,14733
33272,42055973905791700000000,1108,Omh du Val-St-François,CS Sherbrooke,1220,place Jeanne-Mance,Valcourt,J0E 2L0,16,3,410.00,1640.00,10.90,C,1972-05-01,2022-05-01,MULTI. JUMELE OU EN RANGEE,73603
33261,42055973905791700000000,1108,Omh du Val-St-François,CS Sherbrooke,1237,place Jeanne-Mance,Valcourt,J0E 2L0,16,3,336.00,1342.00,14.50,C,1972-05-01,2022-05-01,MULTI. JUMELE OU EN RANGEE,73625
33316,42055973904828800000000,1108,Omh du Val-St-François,CS Sherbrooke,1274,place Maisonneuve,Valcourt,J0E 2L0,16,3,336.00,1342.00,12.10,C,1972-05-01,2022-05-01,MULTI. JUMELE OU EN RANGEE,14604
11896,42025163509626600000000,2327,Omh du Val-St-François,CS Sherbrooke,1020,rue Wilfrid,Saint-Denis-de-Brompton,J0B 2P0,6,3,205.90,617.69,10.40,C,1987-04-01,2022-04-01,MULTIFAMILIAL,24964
11933,42088884910094500000000,1025,Omh du Val-St-François,CS Sherbrooke,131,rue Watopeka,Windsor,J1S 1N3,6,2,233.46,700.37,9.20,B,1971-01-01,2021-01-01,MULTIFAMILIAL,20064
11944,42088884910094500000000,1025,Omh du Val-St-François,CS Sherbrooke,133,rue Watopeka,Windsor,J1S 1N3,6,2,233.46,700.37,6.60,B,1971-01-01,2021-01-01,MULTIFAMILIAL,20075
33235,42055984010032200000000,1109,Omh du Val-St-François,CS Sherbrooke,1108,place des Cormiers,Valcourt,J0E 2L0,16,3,356.00,1422.40,5.50,B,1972-05-01,2022-05-01,MULTI. JUMELE OU EN RANGEE,14641
33246,42055984010032200000000,1109,Omh du Val-St-François,CS Sherbrooke,1113,place des Cormiers,Valcourt,J0E 2L0,16,3,356.00,1422.40,5.30,B,1972-05-01,2022-05-01,MULTI. JUMELE OU EN RANGEE,14652
82375,42098115802438800000000,2878,Omh du Val-St-François,CS Sherbrooke,220,rue Ball,Richmond,J0B 2H0,12,3,377.93,1133.79,8.70,B,1989-01-01,2024-01-01,MULTIFAMILIAL,133420
33180,42055973904828800000000,1201,Omh du Val-St-François,CS Sherbrooke,1254,place Maisonneuve,Valcourt,J0E 2L0,16,3,418.50,1674.00,3.20,A,1972-05-01,2022-05-01,MULTI. JUMELE OU EN RANGEE,14560
33320,42055973904828800000000,1201,Omh du Val-St-François,CS Sherbrooke,1273,place Maisonneuve,Valcourt,J0E 2L0,12,3,418.50,1674.00,2.30,A,1972-05-01,2022-05-01,MULTI. JUMELE OU EN RANGEE,14582
11572,42098105970824000000000,2330,Omh du Val-St-François,CS Sherbrooke,300,rue Gouin,Richmond,J0B 2H0,20,2,769.65,1539.30,4.80,A,1986-02-01,2020-05-04,MULTIFAMILIAL,24474
31953,42098105918039500000000,2990,Omh du Val-St-François,CS Sherbrooke,359,rue Roger-Martel,Richmond,J0B 2H0,6,1,451.00,451.00,2.00,A,1992-04-01,2027-04-01,MULTIFAMILIAL,155621
